neo-hm,null,0,100,2,72,418.1,2353.708
neo-hm,null,0,100,2,73,419.3,2346.9
neo-hm,null,0,100,2,74,419.9,2344.392
neo-hm,null,0,100,2,75,417.5,2357.312
neo-hm,null,0,100,2,76,435,2262.888
neo-hm,null,0,100,2,77,418,2354.331
neo-hm,null,0,100,2,78,415.7,2366.81
neo-hm,null,0,100,2,79,417.5,2356.187
neo-hm,null,0,100,2,80,419.7,2345.015
neo-hm,null,0,100,2,81,417.8,2356.053
neo-hm,null,0,100,2,82,417.6,2356.077
neo-hm,null,0,100,2,83,418.7,2350.872
neo-hm,null,0,100,2,84,418.8,2351.095
neo-hm,null,0,100,2,85,418.6,2350.208
neo-hm,null,0,100,2,86,417.1,2360.12
neo-hm,null,0,100,2,87,459.7,2138.576
neo-hm,null,0,100,2,88,434.4,2266.055
neo-hm,null,0,100,2,89,419.3,2348.221
neo-hm,null,0,100,2,90,421.4,2335.12
neo-hm,null,0,100,2,91,420,2343.012
neo-hm,null,0,100,2,92,420.6,2338.67
neo-hm,null,0,100,2,93,419.1,2346.589
neo-hm,null,0,100,2,94,421.3,2335.783
neo-hm,null,0,100,2,95,437.8,2247.243
neo-hm,null,0,100,2,96,439.2,2241.12
neo-hm,null,0,100,2,97,422.2,2331.781
neo-hm,null,0,100,2,98,420.7,2340.161
neo-hm,null,0,100,2,99,421.5,2335.141
neo-hm,null,0,80,3,0,363.9,2710.306
neo-hm,null,0,80,3,1,362.7,2719.681
neo-hm,null,0,80,3,2,363.6,2714.109
neo-hm,null,0,80,3,3,364.9,2704.219
neo-hm,null,0,80,3,4,362.6,2721.092
neo-hm,null,0,80,3,5,362.8,2719.174
neo-hm,null,0,80,3,6,364.9,2703.749
neo-hm,null,0,80,3,7,364.1,2709.184
neo-hm,null,0,80,3,8,362.9,2718.703
neo-hm,null,0,80,3,9,364.2,2709.753
neo-hm,null,0,80,3,10,364.6,2706.26
neo-hm,null,0,80,3,11,363.2,2716.192
neo-hm,null,0,80,3,12,362.3,2723.491
neo-hm,null,0,80,3,13,365.1,2702.444
neo-hm,null,0,80,3,14,368.7,2675.256
neo-hm,null,0,80,3,15,363.9,2711.734
neo-hm,null,0,80,3,16,365.1,2702.918
neo-hm,null,0,80,3,17,362.8,2718.335
neo-hm,null,0,80,3,18,365,2702.97
neo-hm,null,0,80,3,19,364.7,2705.376
neo-hm,null,0,80,3,20,365,2703.458
neo-hm,null,0,80,3,21,368.5,2677.555
neo-hm,null,0,80,3,22,362.9,2718.127
neo-hm,null,0,80,3,23,364.3,2707.907
neo-hm,null,0,80,3,24,364.6,2706.764
neo-hm,null,0,80,3,25,364.3,2707.226
neo-hm,null,0,80,3,26,368.8,2675.078
neo-hm,null,0,80,3,27,362.9,2717.332
neo-hm,null,0,80,3,28,363.5,2714.31
neo-hm,null,0,80,3,29,371,2657.485
neo-hm,null,0,80,3,30,372.3,2650.104
neo-hm,null,0,80,3,31,363.2,2716.255
neo-hm,null,0,80,3,32,368.2,2678.65
neo-hm,null,0,80,3,33,363.2,2717.626
neo-hm,null,0,80,3,34,364.9,2703.929
neo-hm,null,0,80,3,35,364.5,2707.031
neo-hm,null,0,80,3,36,364.5,2706.018
neo-hm,null,0,80,3,37,372.8,2646.264
neo-hm,null,0,80,3,38,365,2703.053
neo-hm,null,0,80,3,39,364.2,2707.929
neo-hm,null,0,80,3,40,363.3,2716.219
neo-hm,null,0,80,3,41,365,2703.165
neo-hm,null,0,80,3,42,364.9,2703.229
neo-hm,null,0,80,3,43,363.3,2716.593
neo-hm,null,0,80,3,44,365.3,2701.238
neo-hm,null,0,80,3,45,364.8,2704.763
neo-hm,null,0,80,3,46,364.9,2703.583
neo-hm,null,0,80,3,47,375.7,2625.46
neo-hm,null,0,80,3,48,364.5,2706.767
neo-hm,null,0,80,3,49,363.5,2712.965
neo-hm,null,0,80,3,50,364.3,2708.999
neo-hm,null,0,80,3,51,363.9,2711.321
neo-hm,null,0,80,3,52,364.6,2706.961
neo-hm,null,0,80,3,53,364.4,2708.715
neo-hm,null,0,80,3,54,363.6,2713.852
neo-hm,null,0,80,3,55,365.7,2698.456
neo-hm,null,0,80,3,56,364.6,2706.468
neo-hm,null,0,80,3,57,364.9,2704.626
neo-hm,null,0,80,3,58,378.1,2607.76
neo-hm,null,0,80,3,59,365.7,2697.117
neo-hm,null,0,80,3,60,365.4,2699.347
neo-hm,null,0,80,3,61,374,2636.072
neo-hm,null,0,80,3,62,366,2697.461
neo-hm,null,0,80,3,63,366.4,2692.724
neo-hm,null,0,80,3,64,365.4,2701.276
neo-hm,null,0,80,3,65,364.7,2706.013
neo-hm,null,0,80,3,66,364.4,2708.789
neo-hm,null,0,80,3,67,364.2,2709.838
neo-hm,null,0,80,3,68,380.9,2588.96
neo-hm,null,0,80,3,69,365,2703.099
neo-hm,null,0,80,3,70,365.6,2699.516
neo-hm,null,0,80,3,71,365,2703.101
neo-hm,null,0,80,3,72,366.8,2688.961
neo-hm,null,0,80,3,73,367.3,2686.093
neo-hm,null,0,80,3,74,382.7,2577.246
neo-hm,null,0,80,3,75,365,2703.467
neo-hm,null,0,80,3,76,367.8,2682.491
neo-hm,null,0,80,3,77,366.5,2691.722
neo-hm,null,0,80,3,78,380.8,2590.25
neo-hm,null,0,80,3,79,366.2,2693.763
neo-hm,null,0,72,4,0,314,3145.821
neo-hm,null,0,72,4,1,312.8,3157.631
neo-hm,null,0,72,4,2,313.5,3152.918
neo-hm,null,0,72,4,3,313.1,3154.839
neo-hm,null,0,72,4,4,312.9,3158.725
neo-hm,null,0,72,4,5,313,3157.561
neo-hm,null,0,72,4,6,314.7,3140.272
neo-hm,null,0,72,4,7,317.5,3112.162
neo-hm,null,0,72,4,8,313.1,3156.558
neo-hm,null,0,72,4,9,314.4,3143.616
neo-hm,null,0,72,4,10,319.1,3097.585
neo-hm,null,0,72,4,11,313.3,3155.084
neo-hm,null,0,72,4,12,312.7,3160.722
neo-hm,null,0,72,4,13,315.1,3137.933
neo-hm,null,0,72,4,14,314.3,3145.448
neo-hm,null,0,72,4,15,313.9,3150.136
neo-hm,null,0,72,4,16,314.9,3139.147
neo-hm,null,0,72,4,17,313.2,3155.293
neo-hm,null,0,72,4,18,321.9,3070.635
neo-hm,null,0,72,4,19,314.8,3140.196
neo-hm,null,0,72,4,20,314.8,3140.03
neo-hm,null,0,72,4,21,313.4,3154.755
neo-hm,null,0,72,4,22,313,3156.154
neo-hm,null,0,72,4,23,314.7,3141.046
neo-hm,null,0,72,4,24,322.5,3064.722
neo-hm,null,0,72,4,25,314.3,3144.588
neo-hm,null,0,72,4,26,320.9,3079.62
neo-hm,null,0,72,4,27,313.4,3154.003
neo-hm,null,0,72,4,28,313.3,3154.681
neo-hm,null,0,72,4,29,314.3,3143.27
neo-hm,null,0,72,4,30,314.9,3139.391
neo-hm,null,0,72,4,31,312.9,3156.545
neo-hm,null,0,72,4,32,314.3,3144.538
neo-hm,null,0,72,4,33,313.5,3153.608
neo-hm,null,0,72,4,34,314.9,3139.228
neo-hm,null,0,72,4,35,323.4,3055.192
neo-hm,null,0,72,4,36,324,3049.26
neo-hm,null,0,72,4,37,313.6,3151.574
neo-hm,null,0,72,4,38,315,3138.107
neo-hm,null,0,72,4,39,314.5,3142.073
neo-hm,null,0,72,4,40,313.3,3154.431
neo-hm,null,0,72,4,41,314.9,3139.033
neo-hm,null,0,72,4,42,314.8,3139.876
neo-hm,null,0,72,4,43,313.3,3154.922
neo-hm,null,0,72,4,44,315.2,3136.45
neo-hm,null,0,72,4,45,314.7,3140.46
neo-hm,null,0,72,4,46,315.2,3136.145
neo-hm,null,0,72,4,47,314,3147.788
neo-hm,null,0,72,4,48,315.1,3137.408
neo-hm,null,0,72,4,49,313.8,3149.117
neo-hm,null,0,72,4,50,314.2,3146.342
neo-hm,null,0,72,4,51,314,3148.501
neo-hm,null,0,72,4,52,325.8,3033.573
neo-hm,null,0,72,4,53,314.1,3146.866
neo-hm,null,0,72,4,54,325.9,3031.486
neo-hm,null,0,72,4,55,315.6,3132.071
neo-hm,null,0,72,4,56,314.5,3143.383
neo-hm,null,0,72,4,57,314.6,3142.905
neo-hm,null,0,72,4,58,313.9,3148.274
neo-hm,null,0,72,4,59,315.7,3130.567
neo-hm,null,0,72,4,60,329.4,2998.568
neo-hm,null,0,72,4,61,314.1,3145.599
neo-hm,null,0,72,4,62,315.9,3130.386
neo-hm,null,0,72,4,63,315.8,3130.479
neo-hm,null,0,72,4,64,328.9,3004.24
neo-hm,null,0,72,4,65,315.4,3134.407
neo-hm,null,0,72,4,66,314.6,3141.779
neo-hm,null,0,72,4,67,329.3,3000.215
neo-hm,null,0,72,4,68,316.9,3118.567
neo-hm,null,0,72,4,69,315.4,3132.985
neo-hm,null,0,72,4,70,316.4,3124.392
neo-hm,null,0,72,4,71,316.4,3123.562
neo-hm,null,0,72,5,0,301.5,3278.993
neo-hm,null,0,72,5,1,304.4,3247.777
neo-hm,null,0,72,5,2,303.1,3263.355
neo-hm,null,0,72,5,3,302.5,3269.939
neo-hm,null,0,72,5,4,302.8,3265.82
neo-hm,null,0,72,5,5,304.3,3249.175
neo-hm,null,0,72,5,6,301.9,3276.227
neo-hm,null,0,72,5,7,301.9,3276.73
neo-hm,null,0,72,5,8,304.9,3242.177
neo-hm,null,0,72,5,9,302.1,3275.062
neo-hm,null,0,72,5,10,302.2,3272.593
neo-hm,null,0,72,5,11,302.9,3264.331
neo-hm,null,0,72,5,12,302.7,3267.061
neo-hm,null,0,72,5,13,302.6,3269.93
neo-hm,null,0,72,5,14,301.7,3278.6
neo-hm,null,0,72,5,15,303.6,3257.845
neo-hm,null,0,72,5,16,304.7,3247.039
neo-hm,null,0,72,5,17,306.2,3228.796
neo-hm,null,0,72,5,18,302.6,3268.725
neo-hm,null,0,72,5,19,302.5,3270.434
neo-hm,null,0,72,5,20,302.5,3270.404
neo-hm,null,0,72,5,21,303.3,3261.604
neo-hm,null,0,72,5,22,302.8,3264.645
neo-hm,null,0,72,5,23,304.1,3252.659
neo-hm,null,0,72,5,24,302.2,3273.268
neo-hm,null,0,72,5,25,307.8,3213.055
neo-hm,null,0,72,5,26,308.7,3203.398
neo-hm,null,0,72,5,27,303.1,3262.235
neo-hm,null,0,72,5,28,303.2,3261.014
neo-hm,null,0,72,5,29,304.1,3251.191
neo-hm,null,0,72,5,30,303,3266.064
neo-hm,null,0,72,5,31,303.4,3258.582
neo-hm,null,0,72,5,32,303.7,3256.561
neo-hm,null,0,72,5,33,310,3189.533
neo-hm,null,0,72,5,34,302.6,3268.676
neo-hm,null,0,72,5,35,302.4,3270.276
neo-hm,null,0,72,5,36,302.3,3271.604
neo-hm,null,0,72,5,37,303.8,3255.342
neo-hm,null,0,72,5,38,302.9,3266.199
neo-hm,null,0,72,5,39,302,3274.346
neo-hm,null,0,72,5,40,303.7,3257.181
neo-hm,null,0,72,5,41,310.7,3183.315
neo-hm,null,0,72,5,42,302.9,3265.875
neo-hm,null,0,72,5,43,303.5,3258.86
neo-hm,null,0,72,5,44,302.3,3271.926
neo-hm,null,0,72,5,45,308,3211.05
neo-hm,null,0,72,5,46,302.6,3268.241
neo-hm,null,0,72,5,47,303.7,3256.32
neo-hm,null,0,72,5,48,311.2,3178.124
neo-hm,null,0,72,5,49,311.8,3170.253
neo-hm,null,0,72,5,50,304,3254.058
neo-hm,null,0,72,5,51,312.9,3160.141
neo-hm,null,0,72,5,52,303.6,3256.742
neo-hm,null,0,72,5,53,303.8,3255.295
neo-hm,null,0,72,5,54,313.9,3149.311
neo-hm,null,0,72,5,55,302.9,3264.404
neo-hm,null,0,72,5,56,314.2,3146.959
neo-hm,null,0,72,5,57,304.3,3250.907
neo-hm,null,0,72,5,58,304.5,3247.32
neo-hm,null,0,72,5,59,303,3264.606
neo-hm,null,0,72,5,60,302.8,3265.918
neo-hm,null,0,72,5,61,304.2,3250.029
neo-hm,null,0,72,5,62,304.8,3245.405
neo-hm,null,0,72,5,63,314.8,3142.099
neo-hm,null,0,72,5,64,304.6,3247.305
neo-hm,null,0,72,5,65,304.4,3249.651
neo-hm,null,0,72,5,66,305.2,3240.34
neo-hm,null,0,72,5,67,305.1,3241.355
neo-hm,null,0,72,5,68,304,3253.731
neo-hm,null,0,72,5,69,317.9,3109.425
neo-hm,null,0,72,5,70,305.5,3238.563
neo-hm,null,0,72,5,71,317.7,3111.75
neo-hm,null,0,44,6,0,383,2574.663
neo-hm,null,0,44,6,1,385.9,2555.045
neo-hm,null,0,44,6,2,384.8,2562.895
neo-hm,null,0,44,6,3,384.3,2562.824
neo-hm,null,0,44,6,4,384.1,2566.334
neo-hm,null,0,44,6,5,385.6,2556.458
neo-hm,null,0,44,6,6,384.6,2563.273
neo-hm,null,0,44,6,7,383.7,2570.994
neo-hm,null,0,44,6,8,385.9,2554.776
neo-hm,null,0,44,6,9,405.4,2431.688
neo-hm,null,0,44,6,10,383.8,2569.626
neo-hm,null,0,44,6,11,385.7,2556.704
neo-hm,null,0,44,6,12,405.9,2426.454
neo-hm,null,0,44,6,13,385.1,2561.076
neo-hm,null,0,44,6,14,383,2574.413
neo-hm,null,0,44,6,15,385.7,2555.803
neo-hm,null,0,44,6,16,384.1,2567.957
neo-hm,null,0,44,6,17,386.2,2554.259
neo-hm,null,0,44,6,18,385,2561.981
neo-hm,null,0,44,6,19,384.8,2563.324
neo-hm,null,0,44,6,20,408.2,2414.693
neo-hm,null,0,44,6,21,386.4,2552.936
neo-hm,null,0,44,6,22,386.1,2553.006
neo-hm,null,0,44,6,23,384.9,2561.473
neo-hm,null,0,44,6,24,384.8,2563.22
neo-hm,null,0,44,6,25,385.3,2559.995
neo-hm,null,0,44,6,26,386.3,2551.721
neo-hm,null,0,44,6,27,412.5,2387.648
neo-hm,null,0,44,6,28,386.5,2550.761
neo-hm,null,0,44,6,29,410,2402.675
neo-hm,null,0,44,6,30,384.7,2564.086
neo-hm,null,0,44,6,31,386.5,2550.994
neo-hm,null,0,44,6,32,386.2,2552.699
neo-hm,null,0,44,6,33,386.4,2551.556
neo-hm,null,0,44,6,34,411.3,2396.877
neo-hm,null,0,44,6,35,386.2,2553.054
neo-hm,null,0,44,6,36,386.3,2551.966
neo-hm,null,0,44,6,37,388,2541.269
neo-hm,null,0,44,6,38,386.9,2549.55
neo-hm,null,0,44,6,39,386,2552.998
neo-hm,null,0,44,6,40,387.7,2543.417
neo-hm,null,0,44,6,41,384.9,2561.828
neo-hm,null,0,44,6,42,386.9,2548.881
neo-hm,null,0,44,6,43,384.1,2566.583
neo-hm,null,0,44,7,0,327.1,3019.426
neo-hm,null,0,44,7,1,351.1,2810.67
neo-hm,null,0,44,7,2,351.1,2812.497
neo-hm,null,0,44,7,3,330,2993.776
neo-hm,null,0,44,7,4,330.7,2986.66
neo-hm,null,0,44,7,5,328.2,3010.163
neo-hm,null,0,44,7,6,352.3,2801.778
neo-hm,null,0,44,7,7,330.4,2990.194
neo-hm,null,0,44,7,8,330.7,2986.374
neo-hm,null,0,44,7,9,327.7,3016.787
neo-hm,null,0,44,7,10,330.3,2991.441
neo-hm,null,0,44,7,11,331.3,2982.135
neo-hm,null,0,44,7,12,328.4,3007.747
neo-hm,null,0,44,7,13,330.7,2987.977
neo-hm,null,0,44,7,14,330.1,2992.727
neo-hm,null,0,44,7,15,353.4,2793.359
neo-hm,null,0,44,7,16,330.6,2988.967
neo-hm,null,0,44,7,17,330.8,2984.726
neo-hm,null,0,44,7,18,330.1,2993.25
neo-hm,null,0,44,7,19,352.5,2801.49
neo-hm,null,0,44,7,20,329.9,2994.932
neo-hm,null,0,44,7,21,328.6,3006.542
neo-hm,null,0,44,7,22,330.9,2984.343
neo-hm,null,0,44,7,23,327.5,3016.759
neo-hm,null,0,44,7,24,329.9,2994.538
neo-hm,null,0,44,7,25,330.3,2990.834
neo-hm,null,0,44,7,26,328.5,3007.108
neo-hm,null,0,44,7,27,330.7,2985.068
neo-hm,null,0,44,7,28,331,2983.5
neo-hm,null,0,44,7,29,329.9,2992.81
neo-hm,null,0,44,7,30,330.6,2988.869
neo-hm,null,0,44,7,31,332.1,2973.497
neo-hm,null,0,44,7,32,354.8,2781.685
neo-hm,null,0,44,7,33,332.1,2974.946
neo-hm,null,0,44,7,34,327.6,3016.212
neo-hm,null,0,44,7,35,327.5,3016.777
neo-hm,null,0,44,7,36,327.6,3016.148
neo-hm,null,0,44,7,37,334.1,2954.914
neo-hm,null,0,44,7,38,331.7,2979.483
neo-hm,null,0,44,7,39,328.1,3010.173
neo-hm,null,0,44,7,40,332.1,2974.327
neo-hm,null,0,44,7,41,331.4,2981.181
neo-hm,null,0,44,7,42,331.4,2981.252
neo-hm,null,0,44,7,43,330.9,2984.871
neo-hm,null,0,30,8,0,402.8,2445.431
neo-hm,null,0,30,8,1,427.8,2302.073
neo-hm,null,0,30,8,2,404.1,2438.896
neo-hm,null,0,30,8,3,402.4,2449.951
neo-hm,null,0,30,8,4,403.9,2439.834
neo-hm,null,0,30,8,5,404.2,2438.15
neo-hm,null,0,30,8,6,403.4,2444.057
neo-hm,null,0,30,8,7,427,2307.171
neo-hm,null,0,30,8,8,404,2439.269
neo-hm,null,0,30,8,9,403.4,2444.673
neo-hm,null,0,30,8,10,403.4,2443.429
neo-hm,null,0,30,8,11,404.2,2438.331
neo-hm,null,0,30,8,12,403.8,2440.828
neo-hm,null,0,30,8,13,404.4,2438.56
neo-hm,null,0,30,8,14,403.2,2444.076
neo-hm,null,0,30,8,15,404.1,2439.545
neo-hm,null,0,30,8,16,404.1,2440.537
neo-hm,null,0,30,8,17,404,2439.057
neo-hm,null,0,30,8,18,403.9,2440.864
neo-hm,null,0,30,8,19,403.9,2440.165
neo-hm,null,0,30,8,20,404.1,2439.242
neo-hm,null,0,30,8,21,404.3,2439.053
neo-hm,null,0,30,8,22,404.6,2436.009
neo-hm,null,0,30,8,23,406.1,2427.278
neo-hm,null,0,30,8,24,403.9,2440.616
neo-hm,null,0,30,8,25,403.8,2441.104
neo-hm,null,0,30,8,26,404.3,2437.915
neo-hm,null,0,30,8,27,406.5,2423.927
neo-hm,null,0,30,8,28,406.6,2423.535
neo-hm,null,0,30,8,29,405.5,2429.142
neo-hm,null,0,30,9,0,403.3,2442.931
neo-hm,null,0,30,9,1,406.3,2425.435
neo-hm,null,0,30,9,2,405.7,2429.586
neo-hm,null,0,30,9,3,405.3,2428.333
neo-hm,null,0,30,9,4,405.5,2430.941
neo-hm,null,0,30,9,5,406.4,2424.841
neo-hm,null,0,30,9,6,404.6,2435.903
neo-hm,null,0,30,9,7,405.6,2430.042
neo-hm,null,0,30,9,8,402.6,2447.796
neo-hm,null,0,30,9,9,402,2453.079
neo-hm,null,0,30,9,10,427,2306.523
neo-hm,null,0,30,9,11,406.9,2422.022
neo-hm,null,0,30,9,12,429.8,2290.843
neo-hm,null,0,30,9,13,406.6,2424.891
neo-hm,null,0,30,9,14,428.9,2296.379
neo-hm,null,0,30,9,15,407.2,2420.791
neo-hm,null,0,30,9,16,402.2,2451.506
neo-hm,null,0,30,9,17,429.9,2290.62
neo-hm,null,0,30,9,18,406.4,2425.871
neo-hm,null,0,30,9,19,402.6,2448.493
neo-hm,null,0,30,9,20,406.2,2426.964
neo-hm,null,0,30,9,21,407.2,2421.071
neo-hm,null,0,30,9,22,406.7,2422.498
neo-hm,null,0,30,9,23,406.3,2425.764
neo-hm,null,0,30,9,24,401.8,2453.844
neo-hm,null,0,30,9,25,401.9,2452.211
neo-hm,null,0,30,9,26,408.4,2412.745
neo-hm,null,0,30,9,27,402.5,2447.602
neo-hm,null,0,30,9,28,402.6,2448.134
neo-hm,null,0,30,9,29,407.5,2417.187
neo-hm,null,0,20,10,0,483.2,2033.448
neo-hm,null,0,20,10,1,485.9,2022.944
neo-hm,null,0,20,10,2,485.6,2025.049
neo-hm,null,0,20,10,3,482.7,2034.046
neo-hm,null,0,20,10,4,485.5,2024.809
neo-hm,null,0,20,10,5,485.8,2023.472
neo-hm,null,0,20,10,6,484.7,2028.478
neo-hm,null,0,20,10,7,485,2027.243
neo-hm,null,0,20,10,8,509,1929.854
neo-hm,null,0,20,10,9,485.8,2024.494
neo-hm,null,0,20,10,10,486.1,2022.856
neo-hm,null,0,20,10,11,484.4,2029.919
neo-hm,null,0,20,10,12,508.8,1930.894
neo-hm,null,0,20,10,13,486,2023.355
neo-hm,null,0,20,10,14,508.2,1932.972
neo-hm,null,0,20,10,15,486.7,2020.356
neo-hm,null,0,20,10,16,485,2027.496
neo-hm,null,0,20,10,17,486.4,2020.745
neo-hm,null,0,20,10,18,486,2023.142
neo-hm,null,0,20,10,19,485.8,2023.591
neo-hm,null,0,20,11,0,424,2322.64
neo-hm,null,0,20,11,1,446.8,2203.596
neo-hm,null,0,20,11,2,425.9,2313.428
neo-hm,null,0,20,11,3,445.9,2206.276
neo-hm,null,0,20,11,4,426,2312.171
neo-hm,null,0,20,11,5,426,2312.25
neo-hm,null,0,20,11,6,425.9,2312.965
neo-hm,null,0,20,11,7,424.4,2322.115
neo-hm,null,0,20,11,8,425.9,2312.76
neo-hm,null,0,20,11,9,426,2313.697
neo-hm,null,0,20,11,10,446.6,2205.306
neo-hm,null,0,20,11,11,446.6,2204.216
neo-hm,null,0,20,11,12,425.8,2314.11
neo-hm,null,0,20,11,13,426,2313.378
neo-hm,null,0,20,11,14,426.9,2308.017
neo-hm,null,0,20,11,15,426.8,2308.233
neo-hm,null,0,20,11,16,426.9,2308.979
neo-hm,null,0,20,11,17,426.9,2308.277
neo-hm,null,0,20,11,18,446.6,2205.297
neo-hm,null,0,20,11,19,425.9,2313.316
neo-hm,null,0,15,12,0,532.7,1841.693
neo-hm,null,0,15,12,1,556.7,1762.483
neo-hm,null,0,15,12,2,531.9,1843.815
neo-hm,null,0,15,12,3,532.5,1843.793
neo-hm,null,0,15,12,4,534.8,1835.114
neo-hm,null,0,15,12,5,528.9,1856.087
neo-hm,null,0,15,12,6,528.7,1857.331
neo-hm,null,0,15,12,7,534.6,1836.565
neo-hm,null,0,15,12,8,535.8,1831.871
neo-hm,null,0,15,12,9,535.9,1832.558
neo-hm,null,0,15,12,10,528.9,1856.445
neo-hm,null,0,15,12,11,536,1831.453
neo-hm,null,0,15,12,12,533,1839.428
neo-hm,null,0,15,12,13,535.8,1832.242
neo-hm,null,0,15,12,14,535.7,1832.535
neo-hm,null,0,15,13,0,526.9,1862.836
neo-hm,null,0,15,13,1,528.4,1858.604
neo-hm,null,0,15,13,2,528.4,1859.019
neo-hm,null,0,15,13,3,545.8,1798.166
neo-hm,null,0,15,13,4,528.2,1858.858
neo-hm,null,0,15,13,5,528.3,1859.098
neo-hm,null,0,15,13,6,549.1,1787.036
neo-hm,null,0,15,13,7,528.1,1860.004
neo-hm,null,0,15,13,8,528.2,1859.065
neo-hm,null,0,15,13,9,548.9,1788.551
neo-hm,null,0,15,13,10,528,1860.351
neo-hm,null,0,15,13,11,528,1860.066
neo-hm,null,0,15,13,12,528.2,1859.509
neo-hm,null,0,15,13,13,529.7,1854.548
neo-hm,null,0,15,13,14,525.9,1867.347
neo-hm,null,0,15,14,0,467.4,2103.909
neo-hm,null,0,15,14,1,466.1,2111.296
neo-hm,null,0,15,14,2,469.9,2094.023
neo-hm,null,0,15,14,3,467.9,2101.256
neo-hm,null,0,15,14,4,490,2005.864
neo-hm,null,0,15,14,5,466.1,2111.117
neo-hm,null,0,15,14,6,469.9,2093.575
neo-hm,null,0,15,14,7,489,2009.649
neo-hm,null,0,15,14,8,470,2092.987
neo-hm,null,0,15,14,9,490.1,2006.727
neo-hm,null,0,15,14,10,470.8,2089.954
neo-hm,null,0,15,14,11,470.9,2089.032
neo-hm,null,0,15,14,12,472.6,2081.83
neo-hm,null,0,15,14,13,466,2111.778
neo-hm,null,0,15,14,14,470.9,2089.483
neo-hm,null,0,14,15,0,447.9,2197.636
neo-hm,null,0,14,15,1,449.4,2191.987
neo-hm,null,0,14,15,2,449.2,2192.674
neo-hm,null,0,14,15,3,447.4,2200.105
neo-hm,null,0,14,15,4,449.1,2192.088
neo-hm,null,0,14,15,5,471.8,2085.916
neo-hm,null,0,14,15,6,471.6,2086.46
neo-hm,null,0,14,15,7,449,2193.054
